Transaction_Date,Hospital_ID,Hospital_Name,Hospital_Type,Hospital_Size,Territory,Product_ID,Product_Name,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Inventory_Level,Stockout_Flag,Market_Index,Promotion_Flag,Year,Month,Quarter,Day_of_Week,Is_Weekend,Day_of_Month,Week_of_Year,Calculated_Revenue,Revenue_Difference,Daily_Units_Sold,Daily_Revenue,Average_Unit_Price,Average_Inventory,Stockout_Rate,Promotion_Rate,Average_Market_Index,Demand_Lag_1,Demand_Lag_2,Demand_Lag_3,Demand_Lag_7,Demand_Lag_14,Demand_Lag_28,Demand_Rolling_Mean_3,Demand_Rolling_Mean_7,Demand_Rolling_Mean_14,Demand_Rolling_Mean_28,Demand_Rolling_Std_3,Demand_Rolling_Std_7,Demand_Rolling_Std_14,Demand_Rolling_Std_28,Demand_Growth_7D,Demand_Growth_28D,Demand_Acceleration,Inventory_Coverage,Inventory_Pressure,Low_Inventory_Flag,High_Inventory_Flag,Stockout_Risk_Signal,Promotion_Lag_1,Promotion_Lag_7,Promotion_Active,Promotion_7D_Frequency,Hospital_Total_Demand,Hospital_Demand_Share,Hospital_Product_Diversity,Product_Total_Demand,Product_Demand_Share,Product_Hospital_Coverage,Demand_CV_28D,Demand_Volatility_Flag
2024-09-20,H010,Hospital_J,Tertiary_Care,Large,Central,P008,Endoscopy_System,Gastroenterology,25,1075648.64,26891216.0,78,0,0.423,0,2024,9,3,4,0,20,38,26891216.0,0.0,25,26891216.0,1075648.64,78.0,0.0,0.0,0.423,25.0,27.0,30.0,19.0,25.0,27.0,27.33333333333333,27.285714285714285,26.5,27.392857142857142,2.5166114784235827,4.498677054212187,3.3911649915626243,5.64597060982291,0.3157894736842105,-0.074074074074074,0.3898635477582846,2.8586387434554976,2.8586387434554976,1,0,1,1.0,0.0,0,4.0,34888,0.0007165787663379,8,26913,0.0009289191097239,10,0.2061110522490762,0
2024-09-20,H001,Hospital_A,Tertiary_Care,Large,North,P008,Endoscopy_System,Gastroenterology,28,1044393.88,29243028.64,70,0,0.4121,0,2024,9,3,4,0,20,38,29243028.64,0.0,28,29243028.64,1044393.88,70.0,0.0,0.0,0.4121,25.0,24.0,23.0,24.0,27.0,27.0,24.0,25.285714285714285,25.714285714285715,26.25,0.9999999999999978,1.976047040118764,3.709210395521087,6.915495215389423,0.1666666666666666,0.037037037037037,0.1296296296296296,2.768361581920904,2.768361581920904,1,0,1,0.0,0.0,0,0.0,32877,0.0008516592146485,8,26913,0.0010403894028907,10,0.2634474367767399,0
2024-09-20,H002,Hospital_B,Multi_Specialty,Large,North,P006,Infusion_Pump,Critical_Care,42,60032.93,2521383.06,64,0,0.4314,0,2024,9,3,4,0,20,38,2521383.06,0.0,42,2521383.06,60032.93,64.0,0.0,0.0,0.4314,38.0,40.0,40.0,45.0,44.0,34.0,39.333333333333336,39.85714285714285,39.642857142857146,41.0,1.1547005383792526,2.4102953780654723,3.078639631074376,10.292032157252809,-0.0666666666666666,0.2352941176470588,-0.3019607843137254,1.6057347670250897,1.6057347670250897,1,0,1,0.0,1.0,0,1.0,32516,0.0012916717923483,8,40561,0.0010354774290574,10,0.2510251745671417,0
2024-09-20,H003,Hospital_C,Tertiary_Care,Medium,West,P001,Imaging_System,Radiology,17,1798903.02,30581351.34,34,0,0.518,0,2024,9,3,4,0,20,38,30581351.34,0.0,17,30581351.34,1798903.02,34.0,0.0,0.0,0.518,35.0,14.0,23.0,19.0,20.0,18.0,24.0,21.0,21.785714285714285,19.428571428571427,10.535653752852738,6.952217871538075,6.773007188363702,5.909368402852788,-0.1052631578947368,-0.0555555555555555,-0.0497076023391812,1.619047619047619,1.619047619047619,1,0,1,0.5,0.0,0,1.0,23651,0.0007187856750243,8,25178,0.0006751926284851,10,0.3041586677938935,0
2024-09-20,H004,Hospital_D,Multi_Specialty,Medium,West,P004,ECG_System,Cardiology,28,84645.14,2370063.92,51,0,0.4177,0,2024,9,3,4,0,20,38,2370063.92,0.0,28,2370063.92,84645.14,51.0,0.0,0.0,0.4177,28.0,23.0,32.0,22.0,30.0,21.0,27.666666666666668,26.714285714285715,28.857142857142858,26.857142857142858,4.509249752822895,3.545621041711671,9.420576030543602,7.163251308740282,0.2727272727272727,0.3333333333333333,-0.0606060606060606,1.909090909090909,1.909090909090909,1,0,1,0.0,0.0,0,2.0,22923,0.0012214806089953,8,38090,0.000735101076398,10,0.2667168040488403,0
2024-09-20,H005,Hospital_E,Specialty_Care,Medium,South,P004,ECG_System,Cardiology,25,85011.05,2125276.25,76,0,0.4279,0,2024,9,3,4,0,20,38,2125276.25,0.0,25,2125276.25,85011.05,76.0,0.0,0.0,0.4279,30.0,32.0,30.0,30.0,31.0,21.0,30.666666666666668,29.142857142857142,28.071428571428573,27.785714285714285,1.1547005383792546,2.478478796128222,3.1735514130747218,5.711308748355988,-0.1666666666666666,0.1904761904761904,-0.3571428571428571,2.607843137254902,2.607843137254902,1,0,1,0.0,0.0,0,1.0,23717,0.0010540962179027,8,38090,0.0006563402467839,10,0.2055483868302926,0
2024-09-20,H010,Hospital_J,Tertiary_Care,Large,Central,P004,ECG_System,Cardiology,40,83283.07,3331322.8,57,0,0.4094,0,2024,9,3,4,0,20,38,3331322.8,-0.0,40,3331322.8,83283.07,57.0,0.0,0.0,0.4094,35.0,37.0,34.0,76.0,37.0,29.0,35.333333333333336,41.85714285714285,41.0,41.535714285714285,1.527525231651927,15.14847155577718,13.660724161455883,13.881728312871603,-0.4736842105263157,0.3793103448275862,-0.852994555353902,1.3617747440273038,1.3617747440273038,1,0,1,0.0,0.5,0,1.0,34888,0.0011465260261407,8,38090,0.0010501443948542,10,0.3342118596392132,0
2024-09-21,H008,Hospital_H,Specialty_Care,Small,East,P002,Ultrasound_System,Radiology,11,739155.7,8130712.7,18,0,0.4117,0,2024,9,3,5,1,21,38,8130712.7,0.0,11,8130712.7,739155.7,18.0,0.0,0.0,0.4117,17.0,10.0,14.0,14.0,11.0,5.0,13.666666666666666,11.857142857142858,11.428571428571429,13.392857142857142,3.511884584284247,3.5321651258386138,2.593313464522694,5.698208202547246,-0.2142857142857142,1.2,-1.414285714285714,1.5180722891566265,1.5180722891566265,1,0,1,1.0,0.0,0,2.0,17171,0.0006406149903907,8,25637,0.000429067363576,10,0.425466212456861,0
2024-09-21,H007,Hospital_G,Multi_Specialty,Large,East,P007,Ventilator,Critical_Care,41,331971.04,13610812.64,147,0,0.4329,0,2024,9,3,5,1,21,38,13610812.64,0.0,41,13610812.64,331971.04,147.0,0.0,0.0,0.4329,38.0,38.0,42.0,35.0,35.0,34.0,39.333333333333336,38.0,40.07142857142857,40.535714285714285,2.309401076758492,2.645751311064606,9.360015497310362,10.768548658553762,0.1714285714285714,0.2058823529411764,-0.034453781512605,3.8684210526315783,3.8684210526315783,1,0,1,0.0,0.0,0,0.0,34129,0.001201324386885,8,38966,0.0010521993532823,10,0.2656558259378901,0
2024-09-21,H010,Hospital_J,Tertiary_Care,Large,Central,P006,Infusion_Pump,Critical_Care,40,66030.64,2641225.6,80,0,0.3993,0,2024,9,3,5,1,21,38,2641225.6,0.0,40,2641225.6,66030.64,80.0,0.0,0.0,0.3993,45.0,42.0,39.0,39.0,44.0,36.0,42.0,39.57142857142857,40.785714285714285,38.96428571428572,2.99999999999998,3.0472470011001818,10.91349603034681,8.297621894285685,0.0256410256410256,0.1111111111111111,-0.0854700854700854,2.021660649819495,2.021660649819495,1,0,1,0.0,0.0,0,2.0,34888,0.0011465260261407,8,40561,0.0009861689800547,10,0.212954549074243,0
2024-09-21,H009,Hospital_I,Multi_Specialty,Medium,Central,P004,ECG_System,Cardiology,26,85101.38,2212635.88,52,0,0.5166,0,2024,9,3,5,1,21,38,2212635.88,0.0,26,2212635.88,85101.38,52.0,0.0,0.0,0.5166,35.0,26.0,22.0,28.0,29.0,21.0,27.666666666666668,30.714285714285715,30.357142857142858,28.5,6.6583281184794,10.435744434622857,9.77915477594399,7.4758871640019375,-0.0714285714285714,0.238095238095238,-0.3095238095238095,1.6930232558139535,1.6930232558139535,1,0,1,1.0,0.0,0,3.0,24375,0.0010666666666666,8,38090,0.0006825938566552,10,0.2623118303158575,0
2024-09-21,H006,Hospital_F,Tertiary_Care,Large,South,P006,Infusion_Pump,Critical_Care,43,66551.63,2861720.09,130,0,0.3454,0,2024,9,3,5,1,21,38,2861720.09,-0.0,43,2861720.09,66551.63,130.0,0.0,0.0,0.3454,43.0,83.0,41.0,34.0,37.0,31.0,55.66666666666666,44.142857142857146,41.42857142857143,39.035714285714285,23.692474191889147,17.686422018303308,12.451223515501075,9.457437374528135,0.2647058823529412,0.3870967741935484,-0.1223908918406072,2.9449838187702264,2.9449838187702264,1,0,1,0.0,0.0,0,1.0,31985,0.0013443801782085,8,40561,0.0010601316535588,10,0.2422765292651306,0
2024-09-21,H002,Hospital_B,Multi_Specialty,Large,North,P006,Infusion_Pump,Critical_Care,43,63601.65,2734870.95,137,0,0.4363,1,2024,9,3,5,1,21,38,2734870.95,0.0,43,2734870.95,63601.65,137.0,0.0,1.0,0.4363,42.0,38.0,40.0,38.0,36.0,68.0,40.0,39.42857142857143,39.5,41.285714285714285,2.000000000000001,1.397276262011529,2.9022537661404995,10.201151506741386,0.131578947368421,-0.3676470588235294,0.4992260061919504,3.47463768115942,3.47463768115942,1,0,1,0.0,0.0,1,0.0,32516,0.0013224258826423,8,40561,0.0010601316535588,10,0.2470867146961581,0
2024-09-21,H004,Hospital_D,Multi_Specialty,Medium,West,P002,Ultrasound_System,Radiology,24,695460.97,16691063.28,62,0,0.4174,1,2024,9,3,5,1,21,38,16691063.28,0.0,24,16691063.28,695460.97,62.0,0.0,1.0,0.4174,19.0,13.0,22.0,23.0,19.0,15.0,18.0,19.571428571428573,18.714285714285715,17.357142857142858,4.582575694955842,4.157609203101502,3.2446066830160687,3.008805419582671,0.0434782608695652,0.6,-0.5565217391304348,3.167883211678832,3.167883211678832,1,0,1,0.0,0.0,1,1.0,22923,0.0010469833791388,8,25637,0.000936146975075,10,0.173346814296944,0
2024-09-21,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,22,745842.44,16408533.68,65,0,0.3846,0,2024,9,3,5,1,21,38,16408533.68,0.0,22,16408533.68,745842.44,65.0,0.0,0.0,0.3846,31.0,27.0,28.0,17.0,17.0,19.0,28.666666666666668,25.285714285714285,28.071428571428573,26.285714285714285,2.081665999466132,4.386125310350281,11.558974440229989,8.989117465259472,0.2941176470588235,0.1578947368421052,0.1362229102167182,2.5706214689265536,2.5706214689265536,1,0,1,1.0,0.0,0,2.0,31985,0.0006878224167578,8,25637,0.0008581347271521,10,0.3419772948740017,0
2024-09-21,H001,Hospital_A,Tertiary_Care,Large,North,P006,Infusion_Pump,Critical_Care,41,64515.83,2645149.03,78,0,0.3928,0,2024,9,3,5,1,21,38,2645149.03,-0.0,41,2645149.03,64515.83,78.0,0.0,0.0,0.3928,39.0,44.0,42.0,35.0,38.0,35.0,41.66666666666666,38.57142857142857,40.85714285714285,41.96428571428572,2.516611478423584,3.6903993847614176,9.929421261755714,12.95142532655838,0.1714285714285714,0.1714285714285714,0.0,2.022222222222222,2.022222222222222,1,0,1,0.0,0.0,0,0.0,32877,0.0012470724214496,8,40561,0.0010108232045561,10,0.3086297099094762,0
2024-09-21,H001,Hospital_A,Tertiary_Care,Large,North,P002,Ultrasound_System,Radiology,27,793420.06,21422341.62,87,0,0.491,0,2024,9,3,5,1,21,38,21422341.62,0.0,27,21422341.62,793420.06,87.0,0.0,0.0,0.491,26.0,27.0,26.0,23.0,30.0,29.0,26.33333333333333,23.0,23.214285714285715,24.5,0.5773502691896439,3.915780041490229,3.641186861209088,4.574486411164195,0.1739130434782608,-0.0689655172413793,0.2428785607196401,3.782608695652174,3.782608695652174,1,0,1,0.0,1.0,0,1.0,32877,0.0008212428141253,8,25637,0.0010531653469594,10,0.1867137310679263,0
2024-09-22,H009,Hospital_I,Multi_Specialty,Medium,Central,P005,Cardiac_Monitor,Cardiology,31,147908.21,4585154.51,94,0,0.4217,1,2024,9,3,6,1,22,38,4585154.51,0.0,31,4585154.51,147908.21,94.0,0.0,1.0,0.4217,27.0,26.0,27.0,30.0,24.0,49.0,26.666666666666668,26.714285714285715,26.285714285714285,26.071428571428573,0.5773502691896271,1.7994708216848947,2.9464077588342508,5.517168969603287,0.0333333333333333,-0.3673469387755102,0.4006802721088435,3.518716577540107,3.518716577540107,1,0,1,0.0,0.0,1,0.0,24375,0.0012717948717948,8,38847,0.0007980024197492,10,0.211617439929989,0
2024-09-22,H008,Hospital_H,Specialty_Care,Small,East,P001,Imaging_System,Radiology,17,1775634.83,30185792.11,35,0,0.4538,0,2024,9,3,6,1,22,38,30185792.11,0.0,17,30185792.11,1775634.83,35.0,0.0,0.0,0.4538,16.0,15.0,13.0,13.0,11.0,14.0,14.666666666666666,13.571428571428571,15.571428571428571,13.678571428571429,1.5275252316519474,1.988059594776016,8.149698302243,6.429409116497532,0.3076923076923077,0.2142857142857142,0.0934065934065934,2.5789473684210527,2.5789473684210527,1,0,1,0.0,0.0,0,1.0,17171,0.0009900413487857,8,25178,0.0006751926284851,10,0.4700351312321955,0
2024-09-22,H005,Hospital_E,Specialty_Care,Medium,South,P005,Cardiac_Monitor,Cardiology,24,145992.97,3503831.28,72,0,0.3768,0,2024,9,3,6,1,22,38,3503831.28,-0.0,24,3503831.28,145992.97,72.0,0.0,0.0,0.3768,29.0,34.0,32.0,23.0,28.0,25.0,31.666666666666668,27.714285714285715,27.428571428571427,26.892857142857142,2.516611478423581,4.461475305855889,4.032832288074511,6.8709764561026905,0.0434782608695652,-0.04,0.0834782608695652,2.597938144329897,2.597938144329897,1,0,1,0.0,0.0,0,2.0,23717,0.0010119323691866,8,38847,0.0006178083249671,10,0.2554944764553457,0
2024-09-22,H005,Hospital_E,Specialty_Care,Medium,South,P003,Patient_Monitor,Patient_Monitoring,35,120063.25,4202213.75,71,0,0.4164,0,2024,9,3,6,1,22,38,4202213.75,0.0,35,4202213.75,120063.25,71.0,0.0,0.0,0.4164,33.0,32.0,33.0,34.0,25.0,66.0,32.666666666666664,30.571428571428573,29.714285714285715,29.571428571428573,0.5773502691896232,3.101458950082648,3.049049572687076,7.767112869531531,0.0294117647058823,-0.4696969696969697,0.4991087344028521,2.322429906542056,2.322429906542056,1,0,1,1.0,0.0,0,1.0,23717,0.0014757347050638,8,44040,0.000794732061762,10,0.2626559907571049,0
2024-09-22,H003,Hospital_C,Tertiary_Care,Medium,West,P006,Infusion_Pump,Critical_Care,29,59085.1,1713467.9,93,0,0.329,0,2024,9,3,6,1,22,38,1713467.9,0.0,29,1713467.9,59085.1,93.0,0.0,0.0,0.329,35.0,25.0,25.0,27.0,28.0,33.0,28.33333333333333,25.857142857142858,27.428571428571427,28.321428571428573,5.773502691896258,4.336994790119482,3.735778895497421,5.178685457602449,0.074074074074074,-0.1212121212121212,0.1952861952861952,3.596685082872928,3.596685082872928,1,0,1,0.0,0.0,0,0.0,23651,0.0012261637985708,8,40561,0.0007149725105396,10,0.1828539631940335,0
2024-09-22,H002,Hospital_B,Multi_Specialty,Large,North,P005,Cardiac_Monitor,Cardiology,39,148917.9,5807798.1,116,0,0.4196,0,2024,9,3,6,1,22,38,5807798.1,0.0,39,5807798.1,148917.9,116.0,0.0,0.0,0.4196,40.0,34.0,38.0,40.0,34.0,29.0,37.333333333333336,36.142857142857146,37.42857142857143,37.46428571428572,3.055050463303903,4.413183712037234,8.626562607295131,11.17033817869696,-0.025,0.3448275862068966,-0.3698275862068966,3.209486166007905,3.209486166007905,1,0,1,1.0,1.0,0,4.0,32516,0.0011994095214663,8,38847,0.0010039385280716,10,0.2981596463331886,0
2024-09-22,H001,Hospital_A,Tertiary_Care,Large,North,P006,Infusion_Pump,Critical_Care,38,62479.13,2374206.94,55,0,0.4535,0,2024,9,3,6,1,22,38,2374206.94,0.0,38,2374206.94,62479.13,55.0,0.0,0.0,0.4535,41.0,39.0,44.0,35.0,45.0,37.0,41.333333333333336,39.42857142857143,41.07142857142857,42.17857142857143,2.516611478423584,3.4086724129853643,9.895331344506976,12.881377805960586,0.0857142857142857,0.027027027027027,0.0586872586872586,1.394927536231884,1.394927536231884,1,0,1,0.0,0.0,0,0.0,32877,0.0011558232198801,8,40561,0.0009368605310519,10,0.3054009979397937,0
2024-09-22,H005,Hospital_E,Specialty_Care,Medium,South,P001,Imaging_System,Radiology,16,1840229.33,29443669.28,28,0,0.4197,0,2024,9,3,6,1,22,38,29443669.28,0.0,16,29443669.28,1840229.33,28.0,0.0,0.0,0.4197,14.0,18.0,17.0,19.0,16.0,17.0,16.333333333333332,16.571428571428573,17.714285714285715,17.678571428571427,2.0816659994661686,2.225394561056748,3.811492165474373,6.417877642893596,-0.1578947368421052,-0.0588235294117647,-0.0990712074303405,1.689655172413793,1.689655172413793,1,0,1,0.0,0.0,0,0.0,23717,0.0006746215794577,8,25178,0.0006354754150448,10,0.3630314626283246,0
2024-09-23,H007,Hospital_G,Multi_Specialty,Large,East,P001,Imaging_System,Radiology,27,1780355.19,48069590.13,67,0,0.4401,0,2024,9,3,0,0,23,39,48069590.13,0.0,27,48069590.13,1780355.19,67.0,0.0,0.0,0.4401,29.0,27.0,23.0,20.0,25.0,18.0,26.33333333333333,23.714285714285715,23.5,24.107142857142858,3.055050463303896,4.270608298368655,3.275785284595019,5.144859251677999,0.35,0.5,-0.15,2.825301204819277,2.825301204819277,1,0,1,1.0,0.0,0,2.0,34129,0.000791116059656,8,25178,0.0010723647628882,10,0.2134163837733095,0
2024-09-23,H009,Hospital_I,Multi_Specialty,Medium,Central,P001,Imaging_System,Radiology,23,1719492.72,39548332.56,68,0,0.4323,0,2024,9,3,0,0,23,39,39548332.56,0.0,23,39548332.56,1719492.72,68.0,0.0,0.0,0.4323,16.0,16.0,21.0,32.0,12.0,15.0,17.666666666666668,19.428571428571427,17.714285714285715,18.107142857142858,2.886751345948129,5.8268671644701895,4.9213595905786285,4.450046073122168,-0.28125,0.5333333333333333,-0.8145833333333333,3.5000000000000004,3.5000000000000004,1,0,1,0.0,0.0,0,2.0,24375,0.0009435897435897,8,25178,0.000913495909127,10,0.2457619133085221,0
2024-09-23,H008,Hospital_H,Specialty_Care,Small,East,P001,Imaging_System,Radiology,12,1777349.5,21328194.0,43,0,0.4227,0,2024,9,3,0,0,23,39,21328194.0,0.0,12,21328194.0,1777349.5,43.0,0.0,0.0,0.4227,17.0,16.0,15.0,13.0,12.0,12.0,16.0,14.142857142857142,16.0,13.785714285714286,1.0000000000000016,2.3401261667248856,8.047933322861887,6.459888445643526,-0.0769230769230769,0.0,-0.0769230769230769,3.0404040404040407,3.0404040404040407,1,0,1,0.0,0.0,0,1.0,17171,0.0006988527167899,8,25178,0.0004766065612836,10,0.4685929442435718,0
2024-09-23,H007,Hospital_G,Multi_Specialty,Large,East,P002,Ultrasound_System,Radiology,23,759510.47,17468740.81,90,0,0.5004,0,2024,9,3,0,0,23,39,17468740.81,0.0,23,17468740.81,759510.47,90.0,0.0,0.0,0.5004,21.0,30.0,21.0,29.0,23.0,27.0,24.0,23.428571428571427,23.071428571428573,22.321428571428573,5.196152422706632,4.314979445958861,3.6047892441175327,3.859126474068599,-0.2068965517241379,-0.1481481481481481,-0.0587484035759897,3.841463414634146,3.841463414634146,1,0,1,0.0,1.0,0,1.0,34129,0.0006739136804477,8,25637,0.0008971408511136,10,0.1728888660382732,0
2024-09-23,H006,Hospital_F,Tertiary_Care,Large,South,P002,Ultrasound_System,Radiology,26,775761.99,20169811.74,86,0,0.38,1,2024,9,3,0,0,23,39,20169811.74,0.0,26,20169811.74,775761.99,86.0,0.0,1.0,0.38,22.0,31.0,27.0,24.0,25.0,23.0,26.666666666666668,26.0,28.428571428571427,26.392857142857142,4.509249752822894,3.000000000000019,11.264063249073171,8.916648123404547,0.0833333333333333,0.1304347826086956,-0.0471014492753623,3.3076923076923075,3.3076923076923075,1,0,1,0.0,0.0,1,2.0,31985,0.0008128810379865,8,25637,0.001014159222998,10,0.3378432306567352,0
2024-09-23,H007,Hospital_G,Multi_Specialty,Large,East,P006,Infusion_Pump,Critical_Care,39,64802.46,2527295.94,111,0,0.4123,0,2024,9,3,0,0,23,39,2527295.94,0.0,39,2527295.94,64802.46,111.0,0.0,0.0,0.4123,41.0,78.0,75.0,88.0,51.0,36.0,64.66666666666667,57.142857142857146,49.07142857142857,43.642857142857146,20.550750189064463,22.086410387600885,17.573862960108098,13.58161689418156,-0.5568181818181818,0.0833333333333333,-0.6401515151515151,1.9425,1.9425,1,0,1,0.0,1.0,0,3.0,34129,0.0011427231972809,8,40561,0.0009615147555533,10,0.3111990777717542,0
2024-09-23,H002,Hospital_B,Multi_Specialty,Large,North,P008,Endoscopy_System,Gastroenterology,29,1082450.78,31391072.62,64,0,0.3905,1,2024,9,3,0,0,23,39,31391072.62,0.0,29,31391072.62,1082450.78,64.0,0.0,1.0,0.3905,22.0,29.0,25.0,26.0,28.0,22.0,25.33333333333333,24.857142857142858,25.785714285714285,25.285714285714285,3.5118845842842448,2.6726124191242397,3.067912631104062,2.786968921103313,0.1153846153846153,0.3181818181818182,-0.2027972027972027,2.574712643678161,2.574712643678161,1,0,1,0.0,0.0,1,1.0,32516,0.0008918686185262,8,26913,0.0010775461672797,10,0.1102191098741423,0
2024-09-23,H002,Hospital_B,Multi_Specialty,Large,North,P004,ECG_System,Cardiology,37,82340.0,3046580.0,104,0,0.4011,0,2024,9,3,0,0,23,39,3046580.0,0.0,37,3046580.0,82340.0,104.0,0.0,0.0,0.4011,40.0,41.0,40.0,26.0,35.0,33.0,40.333333333333336,35.857142857142854,35.214285714285715,34.535714285714285,0.5773502691896432,5.5805785670355945,4.227721179740484,4.004461797259935,0.4230769230769231,0.1212121212121212,0.3018648018648018,2.900398406374502,2.900398406374502,1,0,1,0.0,0.0,0,1.0,32516,0.0011379013408783,8,38090,0.0009713835652402,10,0.1159513240157995,0
2024-09-23,H002,Hospital_B,Multi_Specialty,Large,North,P002,Ultrasound_System,Radiology,23,750272.12,17256258.76,70,0,0.3874,0,2024,9,3,0,0,23,39,17256258.76,0.0,23,17256258.76,750272.12,70.0,0.0,0.0,0.3874,30.0,26.0,20.0,23.0,29.0,54.0,25.33333333333333,28.428571428571427,27.928571428571427,29.107142857142858,5.033222956847177,8.560707580902076,8.54368219765375,9.997552610567158,0.0,-0.5740740740740741,0.5740740740740741,2.462311557788945,2.462311557788945,1,0,1,1.0,0.0,0,1.0,32516,0.0007073440767622,8,25637,0.0008971408511136,10,0.3434742001176447,0
2024-09-23,H001,Hospital_A,Tertiary_Care,Large,North,P007,Ventilator,Critical_Care,40,357790.76,14311630.4,68,0,0.4462,0,2024,9,3,0,0,23,39,14311630.4,0.0,40,14311630.4,357790.76,68.0,0.0,0.0,0.4462,41.0,34.0,43.0,36.0,40.0,29.0,39.333333333333336,37.142857142857146,39.0,36.5,4.72581562625261,3.4846602621858387,4.314554973040084,4.484541349024578,0.1111111111111111,0.3793103448275862,-0.2681992337164751,1.8307692307692307,1.8307692307692307,1,0,1,0.0,0.0,0,2.0,32877,0.0012166560209264,8,38966,0.0010265359544218,10,0.1228641465486185,0
2024-09-23,H006,Hospital_F,Tertiary_Care,Large,South,P001,Imaging_System,Radiology,22,1775872.26,39069189.72,36,0,0.4459,1,2024,9,3,0,0,23,39,39069189.72,0.0,22,39069189.72,1775872.26,36.0,0.0,1.0,0.4459,19.0,21.0,25.0,26.0,26.0,27.0,21.666666666666668,23.428571428571427,24.142857142857142,25.035714285714285,3.0550504633038944,3.04724700110023,3.2310308632943148,6.630357472387156,-0.1538461538461538,-0.1851851851851851,0.0313390313390313,1.5365853658536586,1.5365853658536586,1,0,1,0.0,1.0,1,1.0,31985,0.0006878224167578,8,25178,0.0008737786956867,10,0.2648359618071902,0
2024-09-24,H009,Hospital_I,Multi_Specialty,Medium,Central,P002,Ultrasound_System,Radiology,17,765567.45,13014646.65,36,0,0.4799,1,2024,9,3,1,0,24,39,13014646.65,0.0,17,13014646.65,765567.45,36.0,0.0,1.0,0.4799,17.0,17.0,14.0,15.0,18.0,15.0,16.0,15.857142857142858,17.571428571428573,18.857142857142858,1.732050807568854,2.3401261667248967,4.750939756661685,5.892332027268721,0.1333333333333333,0.1333333333333333,0.0,2.27027027027027,2.27027027027027,1,0,1,0.0,0.0,1,0.0,24375,0.0006974358974358,8,25637,0.0006631041073448,10,0.31247215296122,0
2024-09-24,H008,Hospital_H,Specialty_Care,Small,East,P003,Patient_Monitor,Patient_Monitoring,21,126903.78,2664979.38,45,0,0.4603,0,2024,9,3,1,0,24,39,2664979.38,0.0,21,2664979.38,126903.78,45.0,0.0,0.0,0.4603,23.0,23.0,46.0,19.0,25.0,19.0,30.666666666666668,24.0,24.5,23.285714285714285,13.279056191361397,10.08298897483611,8.846989927044724,9.013804815319514,0.1052631578947368,0.1052631578947368,0.0,1.875,1.875,1,0,1,0.0,0.0,0,0.0,17171,0.0012229922543823,8,44040,0.0004768392370572,10,0.3870959123143349,0
2024-09-24,H007,Hospital_G,Multi_Specialty,Large,East,P003,Patient_Monitor,Patient_Monitoring,48,121179.57,5816619.36,112,0,0.4145,1,2024,9,3,1,0,24,39,5816619.36,0.0,48,5816619.36,121179.57,112.0,0.0,1.0,0.4145,48.0,94.0,40.0,41.0,37.0,38.0,60.66666666666666,48.71428571428572,51.142857142857146,49.75,29.143323992525858,20.21314989237027,24.172002694971592,20.37541183405644,0.1707317073170731,0.2631578947368421,-0.0924261874197689,2.2991202346041053,2.2991202346041053,1,0,1,0.0,0.0,1,1.0,34129,0.0014064285504995,8,44040,0.0010899182561307,10,0.4095560167649535,0
2024-09-24,H006,Hospital_F,Tertiary_Care,Large,South,P003,Patient_Monitor,Patient_Monitoring,42,118230.05,4965662.1,133,0,0.4904,0,2024,9,3,1,0,24,39,4965662.1,-0.0,42,4965662.1,118230.05,133.0,0.0,0.0,0.4904,44.0,50.0,46.0,40.0,38.0,35.0,46.66666666666666,48.142857142857146,43.35714285714285,42.17857142857143,3.0550504633039206,15.1594697733636,11.553268887116836,8.572365469078518,0.05,0.2,-0.15,2.7626112759643915,2.7626112759643915,1,0,1,0.0,0.0,0,1.0,31985,0.0013131155229013,8,44040,0.0009536784741144,10,0.2032398248384407,0
2024-09-24,H007,Hospital_G,Multi_Specialty,Large,East,P008,Endoscopy_System,Gastroenterology,31,1173299.59,36372287.29,62,0,0.4481,0,2024,9,3,1,0,24,39,36372287.29,0.0,31,36372287.29,1173299.59,62.0,0.0,0.0,0.4481,24.0,26.0,34.0,24.0,28.0,16.0,28.0,25.857142857142858,27.714285714285715,28.571428571428573,5.2915026221291805,4.1804533816549965,8.156437489950658,9.358808769672638,0.2916666666666667,0.9375,-0.6458333333333333,2.3977900552486187,2.3977900552486187,1,0,1,0.0,0.0,0,1.0,34129,0.0009083184388643,8,26913,0.0011518596960576,10,0.3275583069385423,0
2024-09-24,H004,Hospital_D,Multi_Specialty,Medium,West,P001,Imaging_System,Radiology,24,1789152.25,42939654.0,84,0,0.4336,0,2024,9,3,1,0,24,39,42939654.0,0.0,24,42939654.0,1789152.25,84.0,0.0,0.0,0.4336,13.0,11.0,13.0,17.0,23.0,17.0,12.333333333333334,15.428571428571429,16.714285714285715,17.214285714285715,1.154700538379282,4.237025012007944,3.8715644110631855,4.441864330453904,0.4117647058823529,0.4117647058823529,0.0,5.444444444444445,5.444444444444445,1,0,1,0.0,0.0,0,1.0,22923,0.0010469833791388,8,25178,0.0009532131225673,10,0.2580336125574882,0
